index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
5062,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,1.0,0.9544999999999999,0.9982,1.0,0.9982,110.10317835
5063,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.9545,0.6799042333599999,0.5991,0.6651,1.0,1.0,128.99587518
5064,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.4234,0.99999999999,0.4234,1.0,0.9999945213267,104.59919665
5065,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.169683161729,1.0,0.9282999999999999,1.0,1.0,112.85516921
5066,6,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.9761,0.8099999999999999,0.9035949435799999,0.99644136839,0.9985819275519999,1.0,63.753196375
5067,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.99644136839,1.0,1.0,0.996441368391,1.0,63.453992894
5068,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.99644136839,1.0,1.0,0.996441368391,1.0,63.453992894
5069,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.4234,0.9544999999999999,1.0,1.0,0.9922542065452999,110.10317835
5070,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.9644447779399999,0.7121,0.9035949435799999,1.0,0.9964413683911,58.114329577
5071,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.99999999999,0.335830352415,0.335830352415,0.999543847638,1.0,101.8472058
5072,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,1.0,1.0,0.9982,1.0,1.0,115.60716006
5073,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.9072,1.0,0.7121,0.996441368391,1.0,63.453992894
5074,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.33583035241000003,0.9545,0.335830352415,0.99999999999,0.992254206545,0.9999945213267,107.3511875
5075,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.33583035241000003,0.99954384764,0.99954384764,0.999999999991,0.9999999999913,101.8472058
5076,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.96444477794,0.99987154662,0.9072,1.0,1.0,1.0,60.933762976
5077,6,1,1,-1,-1,-1,2,0,6.12595,6.12595,6.12595,6.12595,9.33853,14.285,0.99987154662,0.9761,0.9761,0.81,0.9822,0.9917833380933,48.127358546
5078,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.9761,0.99644136839,1.0,0.9985819275500001,0.9985819275519999,1.0,74.73172649
5079,6,1,1,-1,-1,-1,2,0,6.12595,6.12595,6.12595,6.12595,9.33853,14.285,0.96444477794,0.9761,0.96444477794,0.96444477794,0.9822,0.9917833380933,48.127358546
5080,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,1.0,0.4234,0.4234,0.999999999991,1.0,101.8472058
5081,6,1,3,-1,-1,0,-1,1,16.9745,16.9745,16.9745,20.8722,20.8722,24.7024,0.4234,0.9545,0.3517,0.7617,0.996493806569,1.0,117.37036673
5082,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.8099999999999999,0.7121,1.0,0.999999999463,0.9999999994633,58.114329577
5083,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.8099999999999999,0.99644136839,1.0,1.0,1.0,58.114329577
5084,5,1,2,1,0,-1,-1,-1,4.32456,9.33853,14.285,14.285,14.285,14.285,0.99649380701,1.0,0.7864,1.0,0.9576311960617999,1.0,70.803259939
5085,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9761,0.9035949435799999,0.99644136839,0.996441368391,0.9964413683911,58.114329577
5086,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.3517,0.99954384764,1.0,0.9982,1.0,110.10317835
5087,6,1,3,-1,-1,1,0,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,0.4234,1.0,1.0,1.0,1.0,121.20057019
5088,6,1,1,-1,-1,-1,0,3,6.12595,6.12595,6.12595,6.12595,11.4656,24.7024,0.0366,0.8099999999999999,0.96444477794,0.9761,1.0,0.9943,60.671783822
5089,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.33583035241000003,0.9545,0.99999999999,0.9366000000000001,1.0,1.0,121.20057019
5090,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99999999999,1.0,0.99954384764,0.7617,1.0,1.0,121.20057019
5091,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.3517,0.3517,0.99999999999,0.99649380657,1.0,1.0,121.20057019
5092,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.9545,0.3517,0.99999999999,0.7617,1.0,1.0,121.20057019
5093,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.81,0.90359494358,0.7121,1.0,1.0,0.999999999651,69.092859692
5094,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.33583035241000003,0.335830352415,0.99954384764,0.999543847638,0.9982,104.59919665
5095,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,1.0,0.1559,0.9391,0.99999999984,0.9989808237869999,0.9989808237872,32.932734377
5096,-1,-1,-1,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,1.0,0.1559,0.9391,0.99999999984,0.9989808237869999,0.9989808237872,32.932734377
5097,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.3517,1.0,1.0,0.992254206545,1.0,110.10317835
5098,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.3517,0.5991,1.0,0.5991,1.0,1.0,128.99587518
5099,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.81,0.99987154662,0.96444477794,0.9072,1.0,1.0,58.413533058
5100,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3517,0.9545,0.335830352415,0.3517,0.999543847638,0.9999945213267,104.59919665
5101,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99999999999,1.0,0.6651,0.6651,1.0,1.0,128.99587518
5102,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.9072,0.9035949435799999,0.9035949435799999,0.9985819275519999,0.999999999651,69.092859692
5103,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.81,0.9761,0.9761,0.9035949435799999,0.9985819275519999,1.0,58.413533058
5104,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.81,0.9761,0.9761,0.9035949435799999,0.9985819275519999,1.0,58.413533058
5105,5,1,3,-1,-1,1,0,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,0.99999999999,0.99954384764,0.87744688957,1.0,1.0,121.20057019
5106,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.81,0.9644447779399999,0.99644136839,0.99999999946,1.0,1.0,58.114329577
5107,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.23750000000000002,0.57638723487,1.0,0.999998943955,0.9999989439551,58.114329577
5108,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.9545,0.99999999999,0.3517,0.999999999991,0.9999999999913,101.8472058
5109,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.9545,0.99999999999,0.3517,0.999999999991,0.9999999999913,101.8472058
5110,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.9072,0.99644136839,1.0,1.0,1.0,63.453992894
5111,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.4234,0.4234,0.99954384764,0.999999999991,0.9995438476382,101.8472058
5112,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.9761,0.99987154662,0.9761,0.9035949435799999,1.0,0.9999999994633,52.77466626
5113,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,0.99999452133,0.9999945213299999,0.9282999999999999,1.0,0.9999945213267,115.60716006
5114,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.3517,0.99954384764,0.4234,0.999543847638,0.9999945213267,104.59919665
5115,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.99644136839,1.0,1.0,1.0,0.9964413683911,63.453992894
5116,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.23750000000000002,0.3647,0.59802524001,0.5729,1.0,0.9999989439551,58.114329577
5117,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.81,0.99644136839,0.9985819275500001,0.9298,0.9985819275519999,1.0,74.73172649
5118,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,0.4234,0.4234,0.9366000000000001,1.0,1.0,121.20057019
5119,6,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.9761,0.9644447779399999,0.99644136839,0.9072,0.9985819275519999,1.0,63.753196375
5120,4,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3647,0.5729,0.9999989439599999,1.0,1.0,1.0,63.453992894
5121,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,0.99225420655,1.0,1.0,1.0,112.85516921
5122,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.33583035241000003,0.3517,0.3517,1.0,1.0,101.8472058
5123,4,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.5729,0.57638723487,0.59802524001,1.0,1.0,63.453992894
5124,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.9995438476399999,0.9544999999999999,0.99999999999,1.0,1.0,101.8472058
5125,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.9761,0.9761,0.7121,0.9035949435799999,0.9985819275519999,1.0,63.753196375
5126,6,1,3,-1,-1,-1,1,0,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.33583035241000003,0.99999999999,0.335830352415,0.3517,1.0,1.0,113.47271424
5127,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.9545,0.169683161729,0.3517,0.99649380657,1.0,1.0,121.20057019
5128,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,1.0,1.0,0.99225420655,1.0,1.0,115.60716006
5129,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.99225420655,0.9982,1.0,0.999994521327,1.0,115.60716006
5130,4,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.57638723487,0.57638723487,0.59802524001,1.0,1.0,63.453992894
5131,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.33583035241000003,0.33583035241000003,0.4234,0.99649380657,1.0,1.0,121.20057019
5132,6,1,1,-1,-1,-1,0,2,6.12595,6.12595,6.12595,6.12595,11.4656,14.285,0.0366,0.9644447779399999,0.9998715466199999,0.96444477794,0.996441368391,1.0,50.254436343
5133,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.3517,0.33583035241000003,0.9999945213299999,0.9999945213299999,1.0,0.9999945213267,112.85516921
5134,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,1.0,1.0,1.0,0.992254206545,1.0,110.10317835
5135,4,1,3,-1,0,1,-1,-1,16.9745,16.9745,20.8722,24.7024,24.7024,24.7024,0.9545,0.9545,0.9366000000000001,1.0,1.0,1.0,128.92842613
5136,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.4234,0.335830352415,0.99954384764,1.0,0.9922542065452999,104.59919665
5137,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.5729,1.0,1.0,1.0,0.9999989439551,63.453992894
5138,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.16968316173,0.8774468895699999,1.0,0.5991,1.0,1.0,128.99587518
5139,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.9761,0.9761,0.9761,0.7121,1.0,1.0,58.413533058
5140,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.9982,0.9999945213299999,1.0,1.0,1.0,115.60716006
5141,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.23750000000000002,0.59802524001,1.0,1.0,1.0,0.9999989439551,63.453992894
5142,6,1,2,-1,-1,-1,-1,3,4.32456,4.32456,4.32456,4.32456,4.32456,19.7265,0.0541,0.93444160228,0.9463999999999999,0.93444160228,0.996493807006,1.0,41.349311639
5143,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.7121,0.99644136839,0.99644136839,1.0,1.0,63.453992894
5144,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.7121,0.99644136839,0.99644136839,0.999999999463,1.0,63.453992894
5145,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.9761,0.7121,0.9985819275500001,0.9985819275500001,0.9985819275519999,1.0,74.73172649
5146,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.33583035241000003,0.4234,0.99225420655,0.9982,0.9982,110.10317835
5147,5,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.96444477794,0.9644447779399999,0.96444477794,0.9822,0.9917833380929999,0.9998,56.286455262
5148,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.9761,0.90359494358,1.0,0.99999999946,0.996441368391,1.0,66.273426293
5149,6,1,1,-1,-1,0,-1,2,6.12595,6.12595,6.12595,11.4656,11.4656,14.285,0.96444477794,0.9644447779399999,0.9998715466199999,0.7121,1.0,1.0,55.594099659
5150,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.99644136839,1.0,1.0,1.0,0.9964413683911,63.453992894
5151,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.014775198524399999,0.9390999999999999,1.0,0.99898082379,0.9989808237869999,0.9999999998426,32.932734377
5152,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.0366,0.8099999999999999,0.99644136839,0.9072,0.9985819275519999,1.0,63.753196375
5153,4,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3647,0.5729,1.0,1.0,1.0,1.0,63.453992894
5154,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99999999999,0.6651,0.5991,0.67990423336,1.0,1.0,128.99587518
5155,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.8099999999999999,0.7121,0.99999999946,0.999999999463,0.9964413683911,58.114329577
5156,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.81,0.8099999999999999,0.7121,0.99644136839,0.9985819275519999,0.999999999651,63.753196375
5157,6,1,2,-1,-1,-1,-1,1,4.32456,4.32456,4.32456,4.32456,4.32456,9.33853,0.99649380701,0.93444160228,0.99649380701,0.7702,0.996493807006,0.9999139315136,30.961318059
5158,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99954384764,0.5991,1.0,0.6651,1.0,1.0,128.99587518
5159,6,1,1,-1,-1,-1,0,2,6.12595,6.12595,6.12595,6.12595,11.4656,14.285,0.99987154662,0.9644447779399999,0.9761,0.9761,0.996441368391,0.998581927552,50.254436343
5160,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9761,0.99644136839,0.99999999946,1.0,1.0,58.114329577
5161,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.9644447779399999,0.9761,0.9035949435799999,1.0,0.9999999994633,52.77466626
5162,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.4234,0.33583035241000003,0.335830352415,0.99649380657,1.0,1.0,121.20057019
5163,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.014775198524399999,0.99999999984,0.99999999984,0.99999999984,1.0,1.0,32.932734377
5164,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.169683161729,0.3517,0.9544999999999999,0.9544999999999999,0.9922542065452999,104.59919665
5165,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.9545,0.4234,0.3517,0.9544999999999999,0.9922542065452999,104.59919665
5166,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.9344416022800001,0.7702,0.9463999999999999,0.93444160228,1.0,0.9998002361755,40.921803529
5167,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,1.0,0.4234,0.4234,1.0,0.9995438476382,101.8472058
5168,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.16968316173,0.6799042333599999,0.5991,0.6651,1.0,1.0,128.99587518
5169,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.7121,0.99999999946,0.9072,1.0,1.0,69.092859692
5170,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3517,0.33583035241000003,0.99954384764,0.4234,0.999999999991,0.9999945213267,104.59919665
5171,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.33583035241000003,1.0,1.0,0.67990423336,1.0,1.0,128.99587518
5172,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.81,0.99987154662,0.9761,0.9998715466199999,0.999999999463,1.0,47.435002944
5173,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.96444477794,0.99644136839,0.9035949435799999,1.0,1.0,0.998581927552,66.273426293
5174,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.7702,0.9464,0.99649380701,0.9818,0.9735999999999999,1.0,50.882288999
5175,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.16968316173,0.33583035241000003,0.3517,0.9366000000000001,1.0,1.0,121.20057019
5176,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.9072,0.99999999946,0.99999999946,1.0,0.9964413683911,63.453992894
5177,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.169683161729,1.0,1.0,0.9982,0.9982,110.10317835
5178,6,1,3,-1,-1,-1,0,1,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.99999999999,0.9545,0.335830352415,0.335830352415,0.996493806569,1.0,113.47271424
5179,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.0366,0.8099999999999999,0.7121,1.0,0.996441368391,1.0,60.933762976
5180,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3517,0.169683161729,0.3517,0.4234,0.999999999991,0.9982,104.59919665
5181,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.3517,0.9995438476399999,0.99954384764,0.9366000000000001,1.0,1.0,121.20057019
5182,6,1,3,-1,-1,-1,0,1,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.4234,0.9545,0.99999999999,0.335830352415,0.996493806569,1.0,113.47271424
5183,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.169683161729,1.0,0.9982,1.0,1.0,112.85516921
5184,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.1559,0.99898082379,0.99898082379,0.99898082379,0.9989808237869999,0.9999999998426,32.932734377
5185,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,0.9544999999999999,1.0,0.999994521327,0.9922542065452999,110.10317835
5186,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.4234,0.99954384764,0.9982,0.9982,1.0,110.10317835
5187,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.81,0.7121,1.0,0.99644136839,1.0,1.0,66.273426293
5188,6,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.0366,0.99644136839,1.0,0.9072,0.9985819275519999,0.998581927552,69.092859692
5189,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.99987154662,0.7121,0.7121,1.0,0.9985819275519999,0.999999999651,69.092859692
5190,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.4234,0.8774468895699999,0.5991,0.5991,1.0,1.0,128.99587518
5191,5,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.81,0.9644447779399999,0.96444477794,0.9998955867499999,0.9917833380929999,0.9917833380933,56.286455262
5192,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.3517,0.4234,1.0,0.9544999999999999,1.0,101.8472058
5193,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,1.0,1.0,0.9999945213299999,1.0,1.0,115.60716006
5194,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,0.99999999946,1.0,0.996441368391,1.0,63.453992894
5195,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.0366,0.9761,0.9035949435799999,0.7121,0.9985819275519999,0.998581927552,63.753196375
5196,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.9545,1.0,1.0,1.0,0.9922542065452999,110.10317835
5197,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3517,0.169683161729,1.0,0.3517,1.0,0.9999945213267,104.59919665
5198,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9644447779399999,0.7121,0.99999999946,1.0,1.0,58.114329577
5199,6,1,1,2,0,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.96444477794,1.0,0.99999902353,0.9917833380900001,1.0,0.9917833380933,72.604648693
5200,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,1.0,1.0,1.0,0.999994521327,0.9982,110.10317835
5201,6,1,2,3,-1,-1,1,-1,4.32456,19.7265,19.7265,19.7265,23.231,23.231,0.9464,0.91768261477,1.0,0.8138000000000001,1.0,1.0,109.96619789
5202,6,1,3,-1,-1,-1,1,0,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.9545,1.0,1.0,0.99999999999,1.0,1.0,113.47271424
5203,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.4234,0.4234,0.9999945213299999,0.9982,1.0,110.10317835
5204,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.96444477794,0.9072,0.99999999946,0.99644136839,0.9985819275519999,1.0,69.092859692
5205,4,1,1,0,-1,2,-1,-1,6.12595,11.4656,11.4656,14.285,14.285,14.285,0.0366,0.7121,1.0,0.99999999965,0.999999999651,1.0,71.912293091
5206,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.0366,0.8099999999999999,0.9072,0.7121,1.0,0.998581927552,60.933762976
5207,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.9761,0.96444477794,0.7121,1.0,0.9999999994633,52.77466626
5208,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.59802524001,0.9999989439599999,0.5505,1.0,0.9999989439551,63.453992894
5209,6,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.0366,0.9761,0.9035949435799999,0.99999999946,1.0,0.998581927552,63.753196375
