index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
7419,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.35150000000000003,0.98027524037,1.0,0.9595483439199999,0.9025000000000001,0.9964413683910001,58.114329577
7420,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0478,0.99999962028,1.0,0.8030999999999999,0.9672000000000001,1.0,63.453992894
7421,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.96228131439,1.0,1.0,0.9964054924800001,0.9919,1.0,115.60716006
7422,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.27706833066000003,0.99811018353,0.8425,1.0,0.9727,0.9873000000000001,58.114329577
7423,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.6936,0.9726999999999999,0.99999999999,1.0,0.9964413683910001,58.114329577
7424,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.2919,0.35150000000000003,0.9595483439199999,0.9873000000000001,1.0,0.999999999463,58.114329577
7425,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0138,0.3268,0.7466999999999999,1.0,1.0,1.0,58.114329577
7426,2,0,2,1,-1,-1,-1,-1,5.48879,11.2751,11.2751,11.2751,11.2751,11.2751,0.9929,0.15810000000000002,0.6678905131199999,0.9961959222100001,0.9724,0.8999,61.864263809
7427,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.8842,0.8099999999999999,0.6936,0.9035949435799999,0.99987993332,0.9873000000000001,52.77466626
7428,5,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.81,0.9072,1.0,1.0,0.9999999996500001,0.9999993279620001,74.73172649
7429,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0934,0.98256185581,0.99644136839,0.998,0.98256185581,0.99999999424,63.453992894
7430,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.96228131439,0.9148999999999999,0.99954384764,0.9512,0.99999995225,0.9439000000000001,104.59919665
7431,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.99998386383,0.149850855365,0.6284000000000001,0.5722,0.9997980508600001,0.9702000000000001,32.932734377
7432,1,1,2,-1,-1,-1,-1,-1,4.32456,4.32456,4.32456,4.32456,4.32456,4.32456,0.024994632787000003,0.7702,0.69150539608,0.9463999999999999,0.8437,0.987979019927,25.947343784
7433,5,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0138,0.99188725766,0.9299999999999999,0.99999999424,0.90359494358,0.999997609312,52.77466626
7434,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.22426115498000002,0.4141,0.8395999999999999,0.7308,0.99992532857,0.999999999991,101.8472058
7435,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6611,0.8842,0.9999960749700001,0.9035949435799999,0.98256185581,0.9390000000000001,58.114329577
7436,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.90861217931,0.9999253285699999,0.335830352415,0.7308,1.0,0.9283,104.59919665
7437,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.8396,1.0,1.0,0.9854,1.0,112.85516921
7438,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.1683,0.6429,0.3342,0.5791999999999999,0.9309000000000001,0.9416,40.921803527
7439,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.9299999999999999,0.99999760931,1.0,1.0,0.999999996151,58.114329577
7440,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.90861217931,1.0,0.9656,1.0,0.99997861192,1.0,115.60716006
7441,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.35150000000000003,0.7898,0.7898000000000001,0.9990891531399999,0.93206533818,1.0,63.453992894
7442,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.30878119737,0.99999921493,0.99557611305,0.99999525589,0.9854,0.998854226509,107.3511875
7443,6,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.6936,0.35150000000000003,0.81,0.96444477794,0.99999995859,0.982561855814,47.435002944
7444,6,1,1,-1,2,-1,0,-1,6.12595,6.12595,9.33853,9.33853,14.285,14.285,0.80308948589,0.13290000000000002,0.8326592447200001,0.9999996903599999,0.9192,0.9968238827770001,59.499040782
7445,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.16710000000000003,1.0,1.0,0.9999960749700001,1.0,58.114329577
7446,5,1,2,3,-1,-1,-1,-1,4.32456,19.7265,19.7265,19.7265,19.7265,19.7265,0.024994632787000003,0.99999990411,0.9756,1.0,0.9583,0.9756,102.95718306
7447,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.024990370424,0.95954834392,0.9999998022400001,1.0,1.0,0.982561855814,63.453992894
7448,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.99908915314,1.0,0.9990891531399999,1.0,0.9035949435794001,63.453992894
7449,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.9998,0.69696397392,0.9658,0.9998,0.99691906204,0.9658,32.932734377
7450,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.81,0.6183,0.3694,0.7399,0.9999675437200001,0.9964413683910001,47.435002944
7451,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3832,0.99999999424,0.9726999999999999,0.8425,1.0,1.0,63.453992894
7452,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.27706833066000003,0.3268,0.99999760931,1.0,0.99999760931,0.999879933317,58.114329577
7453,6,1,1,2,0,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.27706833066000003,0.898,0.99682388278,0.99999990657,0.9999648457800001,0.9192,72.604648693
7454,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.22828330625,0.80308948589,0.9949999999999999,0.9966318565000001,0.99908915314,1.0,58.114329577
7455,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6368,0.8099999999999999,1.0,0.7121,0.9072,1.0,58.114329577
7456,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.8442000000000001,0.89602621967,0.9072,0.99644136839,1.0,1.0,58.114329577
7457,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.20233089569,0.80308948589,0.8425,1.0,1.0,52.77466626
7458,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.99644136839,0.9320653381799999,1.0,0.98256185581,1.0,63.453992894
7459,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.99811018353,0.9299999999999999,0.9390000000000001,1.0,0.9999999994600001,0.9873000000000001,58.114329577
7460,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.2919,0.9320653381799999,0.9025000000000001,0.99999999999,0.9999998022400001,0.99999999424,63.453992894
7461,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.80308948589,0.7399,0.7466999999999999,0.8425,1.0,1.0,58.114329577
7462,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20233089569,0.99188725766,0.99644136839,1.0,0.9873000000000001,1.0,58.114329577
7463,6,1,2,-1,1,-1,-1,0,4.32456,4.32456,9.33853,9.33853,9.33853,14.285,0.3546,0.2202,0.49239999999999995,0.9987177316,0.9999,0.999880187482,50.949752078
7464,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.6936,0.8425,0.98256185581,0.9949999999999999,1.0,0.999996074974,63.453992894
7465,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0122010865551,0.99987993332,0.99999999995,0.99996754372,1.0,0.998,63.453992894
7466,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.90861217931,0.9999253285699999,0.7308,0.8008,0.99999995225,0.9656,104.59919665
7467,6,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.77162379445,0.99188725766,0.6611,1.0,0.8801000000000001,1.0,56.286455262
7468,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.98027524037,0.80308948589,0.9999999585899999,0.9990891531399999,0.99908915314,1.0,58.114329577
7469,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.22426115498000002,0.99913920134,1.0,1.0,1.0,0.99999999992,112.85516921
7470,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.22426115498000002,0.631,0.9904149818400001,0.9665939050000001,0.8396,0.996288258671,101.8472058
7471,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.27706833066000003,0.6936,0.9949999999999999,1.0,0.9964413683900001,0.999996074974,58.114329577
7472,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.9995438476399999,0.9982,1.0,0.99885422651,0.999999999999,112.85516921
7473,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3987,0.631,0.9512,0.9282999999999999,1.0,0.998854226509,110.10317835
7474,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.3832,0.22828330625,1.0,0.9949999999999999,1.0,0.9390000000000001,58.114329577
7475,6,1,1,-1,-1,-1,0,2,6.12595,6.12595,6.12595,6.12595,11.4656,14.285,0.3832,0.99987154662,0.3694,0.9802752403699999,0.90359494358,0.9298000000000001,50.254436343
7476,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.30878119737,1.0,1.0,1.0,0.99999995312,1.0,112.85516921
7477,6,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.74452517744,0.99987993332,0.9998799333199999,0.99999999999,0.8425,1.0,63.453992894
7478,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.8419436288,0.13290000000000002,0.3515,0.6611,0.99987993332,0.999967543718,47.435002944
7479,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.9148999999999999,0.99557611305,0.9995,0.99999525589,0.9845039348,101.8472058
7480,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.80089636453,0.99999995225,0.99557611305,0.99999999999,1.0,101.8472058
7481,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.6611,0.8419436288,0.9981101835299999,0.9595483439199999,0.99999999995,1.0,52.77466626
7482,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.010531717758130001,0.59082901834,1.0,1.0,1.0,1.0,63.453992894
7483,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.8842,0.29604471076,0.8419436288,0.89602621967,0.90359494358,1.0,47.435002944
7484,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.77162379445,0.7121,1.0,1.0,0.999967543718,58.114329577
7485,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.22426115498000002,0.4234,0.9964054924800001,1.0,1.0,1.0,112.85516921
7486,6,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.3832,0.8442,0.89602621967,0.6936,0.9390000000000001,1.0,47.435002944
7487,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.2919,0.20233089569,0.9999999585899999,1.0,0.9999999942400001,1.0,58.114329577
7488,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.20233089569,0.22828330625,0.7445251774399999,0.7121,0.99999760931,1.0,52.77466626
7489,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.3832,0.36939999999999995,0.7399,0.9998799333199999,1.0,1.0,52.77466626
7490,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6368,0.7399,0.9949999999999999,0.99999999946,0.9964413683900001,1.0,58.114329577
7491,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.22426115498000002,1.0,1.0,1.0,1.0,0.998854226509,115.60716006
7492,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.608,0.182064944394,0.3547,0.5722,0.9658,0.9391,32.932734377
7493,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0138,0.13290000000000002,0.9072,1.0,1.0,0.998,58.114329577
7494,6,1,2,-1,1,-1,0,-1,4.32456,4.32456,9.33853,9.33853,14.285,14.285,0.0461,0.93444160228,0.49239999999999995,0.503,0.9753218018800001,0.9964000000000001,55.896263274
7495,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.16916806829,0.58303719141,1.0,0.8030999999999999,1.0,1.0,63.453992894
7496,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.6368,0.7399,0.80308948589,0.9990891531399999,0.93206533818,0.999999996151,52.77466626
7497,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.13290000000000002,0.9595483439199999,0.998,0.99999760931,0.9966318565050001,58.114329577
7498,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.2919,0.8425,0.9726999999999999,1.0,1.0,0.9873000000000001,63.453992894
7499,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1329,0.9072,1.0,0.9072,1.0,1.0,63.453992894
7500,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0366,0.6936,0.3832,0.9320653381799999,0.99999995859,0.99999999424,52.77466626
7501,6,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.5918,0.69150539608,0.35459999999999997,0.9999,0.8226,1.0,50.882288999
7502,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.80308948589,0.995,0.9998799333199999,0.99999760931,0.99999999615,1.0,63.453992894
7503,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.99041498184,0.96228131439,0.9962882586699999,0.80089636453,0.99557611305,0.9283,104.59919665
7504,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.22426115498,0.94429861883,0.3987,0.99557611305,0.99999525589,101.8472058
7505,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.96444477794,0.6183,0.77162379445,0.9072,0.9966318565000001,0.9727,52.77466626
7506,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.2713,0.196518931254,0.93444160228,0.6442054938499999,0.9804,0.9894000000000001,40.921803527
7507,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.7355052298,0.5694,0.3342,0.8039000000000001,0.9842779579600001,0.999346885498,40.921803529
7508,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.3832,0.9966318565,1.0,0.9999960749700001,1.0,0.9964413683910001,63.453992894
7509,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.8842,0.99908915314,1.0,1.0,1.0,0.9992,66.273426293
7510,6,1,1,-1,-1,-1,2,3,6.12595,6.12595,6.12595,6.12595,9.33853,23.231,0.0159,0.8442,0.8419436288,0.8842000000000001,0.8126,0.9758,57.073348346
7511,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1716,0.59082901834,0.9999989406700001,0.9999996202799999,1.0,1.0,63.453992894
7512,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0934,0.99999607497,0.9390000000000001,0.9999999961499999,0.8425,0.9072,63.453992894
7513,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.2919,0.80308948589,0.9726999999999999,1.0,1.0,0.9727,58.114329577
7514,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.20233089569,0.7467,1.0,0.9726999999999999,0.9727,0.9298000000000001,66.273426293
7515,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.9320653381799999,0.9999998022400001,1.0,0.9390000000000001,0.9072,63.453992894
7516,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.6936,0.99999999424,0.9320653381799999,0.8425,1.0,0.9873000000000001,63.453992894
7517,6,1,2,-1,-1,-1,-1,1,4.32456,4.32456,4.32456,4.32456,4.32456,9.33853,0.091,0.6128,0.35459999999999997,0.98797901993,0.9464,0.970379623764,30.961318059
7518,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.9761,0.99999999424,0.98256185581,0.9390000000000001,0.9964413683900001,1.0,63.453992894
7519,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,1.0,0.94429861883,0.9544999999999999,0.4234,0.94429861883,0.9149,101.8472058
7520,6,1,2,-1,1,-1,-1,0,4.32456,4.32456,9.33853,9.33853,9.33853,14.285,0.024994632787000003,0.5918,0.49239999999999995,1.0,1.0,0.9812000000000001,50.949752078
7521,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.22828330625,0.8099999999999999,0.9390000000000001,0.8425,0.9966318565000001,1.0,58.114329577
7522,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.16916806829,0.99957105338,0.5505,1.0,0.931,1.0,63.453992894
7523,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6368,0.29604471076,0.7898000000000001,0.9025000000000001,1.0,1.0,58.114329577
7524,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.6368,0.8442,0.9299999999999999,0.9390000000000001,0.9966318565000001,1.0,52.77466626
7525,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.99811018353,0.6368,0.9595483439199999,1.0,1.0,52.77466626
7526,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.99188725766,0.74452517744,0.7445251774399999,0.8425,1.0,0.998,52.77466626
7527,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.25456472475999997,0.29604471076,0.9998715466199999,0.9390000000000001,0.9999999942400001,1.0,52.77466626
7528,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.6936,0.99987154662,0.8425,1.0,0.9950000000000001,1.0,58.114329577
7529,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.1671,0.9320653381799999,0.9966318565000001,1.0,1.0,0.999879933317,63.453992894
7530,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.1325,0.1683,0.6429,0.49752951880999996,0.99999994686,0.9964000000000001,50.882288999
7531,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0939,0.1716,0.58303719141,0.9971000000000001,0.931,1.0,58.114329577
7532,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.8855,0.3812,0.76129199473,0.99954384764,0.99999525589,0.9854,104.59919665
7533,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.81,0.7467,0.998,0.7121,0.9873000000000001,1.0,63.453992894
7534,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.77162379445,0.99908915314,0.998,0.9966318565000001,1.0,0.999089153144,63.453992894
7535,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.85065856896,0.6131,0.8395999999999999,0.76129199473,0.99557611305,0.9439000000000001,104.59919665
7536,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0138,0.99999999424,0.7898000000000001,0.99996754372,0.998,1.0,63.453992894
7537,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.8842,1.0,0.9595483439199999,0.9873000000000001,0.90359494358,0.9727,63.453992894
7538,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.29604471076,0.6936,0.9320653381799999,0.99999999999,1.0,0.982561855814,58.114329577
7539,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.16710000000000003,0.98256185581,0.9072,1.0,0.9072,58.114329577
7540,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.0541,0.2202,0.8924000000000001,0.9948999999999999,0.9992000000000001,0.999800236176,50.882288999
7541,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3987,0.9999253285699999,1.0,0.9999945213299999,1.0,0.999998026489,110.10317835
7542,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.22828330625,0.22828330625,0.9966318565000001,1.0,0.99999999995,1.0,58.114329577
7543,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.96444477794,0.7399,0.8442000000000001,0.6936,0.9873000000000001,0.999999999998,47.435002944
7544,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.30878119737,0.8008,0.9512,0.99954384764,0.99999802649,0.9982,107.3511875
7545,5,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.74452517744,0.16710000000000003,0.9726999999999999,0.9873000000000001,0.99987993332,0.9035949435794001,58.114329577
7546,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.85065856896,0.99954976988,0.94429861883,0.96228131439,0.99954384764,0.9545,101.8472058
7547,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.80308948589,0.3832,0.98256185581,0.9320653381799999,1.0,0.9999998022400001,58.114329577
7548,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.89602621967,0.6611,0.6936,0.6611,1.0,1.0,47.435002944
7549,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.8842,0.98256185581,0.8425,0.9025000000000001,0.9999999942400001,0.9992,66.273426293
7550,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.8442000000000001,0.9966318565,0.9990891531399999,1.0,1.0,0.999879933317,63.453992894
7551,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3812,1.0,1.0,1.0,0.99997861192,1.0,115.60716006
7552,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.85065856896,0.9802,0.9086121793099999,1.0,0.8008000000000001,0.9854,104.59919665
7553,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.29604471076,0.2919,0.7399,0.3268,0.9727,1.0,47.435002944
7554,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.27210671771,0.9802,0.99999999992,1.0,0.9964054924800001,1.0,112.85516921
7555,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.024990370424,0.99188725766,0.9802752403699999,0.8842000000000001,0.9390000000000001,1.0,47.435002944
7556,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.8842,0.27706833066000003,0.9966318565000001,1.0,0.9873000000000001,0.99999999424,58.114329577
7557,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.32680000000000003,0.99987993332,0.9072,0.9726999999999999,1.0,1.0,63.453992894
7558,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.14985085537,1.0,0.97283784849,0.3325,0.9929,0.99980345214,32.932734377
7559,5,1,1,-1,-1,-1,0,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.99188725766,0.80308948589,0.6611,0.3268,0.9025000000000001,1.0,47.435002944
7560,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3812,0.85065856896,0.9149,0.99999525589,0.99954976988,0.999139201336,101.8472058
7561,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.80308948589,0.35150000000000003,0.3515,0.7121,0.8425,0.999999996151,52.77466626
