index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_weight
13542,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.864948,0.960286,0.954951,0.97005,0.960242,0.964181,0.8992,1.0,0.9622999999999999,1.0,0.99525537047,1.0,33.127428251
13543,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.599179,0.568114,0.582542,0.591082,0.574747,0.574747,0.028620319603000002,0.7605328246199999,1.0,1.0,1.0,1.0,32.932734377
13544,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991934,0.986277,0.99555,0.991934,0.962218,0.978542,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13545,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.950576,0.9609,0.8498,0.939434,0.962036,0.8498,1.0,0.5162,1.0,0.6838,1.0,1.0,33.127428251
13546,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.978542,0.991934,0.991934,0.986277,0.985572,0.978542,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13547,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.997804,0.992881,0.99555,0.992881,0.987636,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13548,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997289,0.993382,0.982786,0.974576,0.997289,0.992881,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13549,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.956628,0.986277,0.982786,0.986277,0.955505,0.978542,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13550,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.96981,0.931828,0.947947,0.972489,0.933118,0.97005,0.28407480778,0.99999987638,1.0,1.0,1.0,1.0,33.127428251
13551,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997804,0.982786,0.997804,0.986277,0.997804,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13552,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.985572,0.993382,0.987636,0.955505,0.997289,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13553,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.974135,0.950942,0.8498,0.888568,0.864948,0.937114,0.104526936418,1.0,1.0,1.0,0.8992,1.0,33.127428251
13554,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.99555,0.974818,0.959914,0.974818,0.99555,0.993382,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13555,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.8775,0.974576,0.859375,0.993382,0.99555,0.962218,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13556,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991934,0.991934,0.997804,0.991934,0.997289,0.956628,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13557,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.960286,0.939434,0.963534,0.972489,0.893651,0.834088,1.0,0.6838,1.0,1.0,1.0,0.9992,33.127428251
13558,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.955505,0.986277,0.978542,0.955505,0.944186,0.944186,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13559,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.951742,0.96981,0.960286,0.960286,0.972489,0.933118,1.0,0.28407480778,1.0,1.0,1.0,1.0,33.127428251
13560,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.931828,0.966111,0.939434,0.960286,0.888568,0.97005,0.99999987638,1.0,0.6838,1.0,1.0,1.0,33.127428251
13561,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.9609,0.899682,0.893651,0.899682,0.899682,0.972489,0.5162,0.8943,1.0,0.8943000000000001,0.8943000000000001,1.0,33.127428251
13562,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991211,0.985572,0.991211,0.986277,0.986277,0.992881,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13563,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.99555,0.959914,0.982786,0.917568,0.982786,0.985572,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13564,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.931828,0.971489,0.834088,0.961077,0.929105,0.963534,0.99999987638,0.999936103,0.9992000000000001,1.0,1.0,1.0,33.127428251
13565,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.955505,0.99555,0.991934,0.8775,0.955505,0.993382,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13566,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.929105,0.971489,0.949756,0.9609,0.962036,0.961077,1.0,0.999936103,0.6073,0.5162,1.0,1.0,33.127428251
13567,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.985572,0.982786,0.985572,0.944186,0.986277,0.982786,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13568,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.973847,0.959914,0.993382,0.991211,0.992881,0.978542,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13569,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991934,0.997289,0.997804,0.982786,0.959914,0.997804,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13570,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.972969,0.966882,0.971489,0.888568,0.970604,0.950942,0.22092185735,1.0,0.999936103,1.0,1.0,1.0,33.127428251
13571,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997804,0.955505,0.955505,0.978542,0.959914,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13572,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.960286,0.971489,0.893651,0.949756,0.893651,0.961777,1.0,0.999936103,1.0,0.6073,1.0,1.0,33.127428251
13573,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.961777,0.949756,0.950576,0.931828,0.966882,0.893651,1.0,0.6073,1.0,0.99999987638,1.0,1.0,33.127428251
13574,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.899682,0.931105,0.972589,0.970604,0.947947,0.971489,0.8943,1.0,1.0,1.0,1.0,0.9999361030030001,33.127428251
13575,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.986277,0.955505,0.978542,0.991934,0.99555,0.993382,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
13576,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.974576,0.987636,0.985572,0.991211,0.997804,0.8775,1.0,1.0,1.0,1.0,1.0,1.0,34.522143787
