index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_excess
847,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,10.7133,15.6597,15.6597,15.6597,0.660168,0.883431,0.891681,0.989041,0.985167,0.953141,0.082904167795,0.35419999999999996,1.0,0.99907329946,0.9975561400199999,0.9992,74.1051158
848,5,1,2,3,4,0,1,-1,4.32456,14.8134,19.7265,23.231,26.7355,26.7355,0.328056,0.331545,0.985572,0.77064,0.981982,0.985189,0.326,0.7686,1.0,0.41972852866,0.9999968157200001,1.0,4.382983961
849,6,1,3,-1,2,0,-1,1,11.2751,11.2751,14.8134,18.7111,18.7111,22.5415,0.787622,0.810859,0.368072,0.0737012,0.0816889,0.955505,0.45994220888000004,0.45943947892000003,1.0,0.6835,0.7881,1.0,3.0774491366
850,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,14.8134,18.7111,18.7111,22.5415,0.787622,0.810859,0.368072,0.0737012,0.0816889,0.955505,0.45994220888000004,0.45943947892000003,1.0,0.6835,0.7881,1.0,3.0774491366
851,5,1,2,0,-1,4,3,-1,4.32456,9.33853,9.33853,13.8584,23.231,23.231,0.364517,0.152054,0.182084,0.806531,0.781381,0.763077,0.0366,0.9964999999999999,0.8551,0.41059999999999997,1.0,0.976351393455,3.0496438606
852,5,1,0,-1,-1,1,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.126104,0.112645,0.11886,0.785289,0.838172,0.862711,1.0,0.4546,0.45929736553,0.6907,0.76299794227,1.0,2.8437824898
853,5,0,1,-1,-1,2,0,-1,5.78631,5.78631,5.78631,11.2751,18.9336,18.9336,0.387417,0.403389,0.402581,0.517928,0.069872,0.0954086,0.99206238021,0.99999922922,1.0,0.5626,0.3494,0.9961,1.8765960203
854,6,1,4,0,1,-1,2,3,5.69944,10.7133,15.6597,15.6597,18.4791,26.7355,0.603297,0.217572,0.973865,0.991934,0.705158,0.955505,0.7267,0.8371256687099999,0.9993000000000001,0.9999976042000001,0.32139999999999996,1.0,4.447331123
855,5,1,4,0,1,2,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,18.4791,0.657206,0.238734,0.997804,0.682005,0.719036,0.732804,0.1527,0.9999999977199999,1.0,1.0,1.0,1.0,4.0275898439
856,6,1,0,2,1,-1,4,3,6.12595,9.33853,14.285,14.285,18.4791,26.7355,0.117839,0.242292,0.884845,0.88805,0.978557,0.944186,0.99934288396,0.9613048145599999,0.7686,1.0,0.55350561064,1.0,4.0557684157
857,6,1,4,-1,-1,2,-1,3,5.69944,5.69944,5.69944,9.23771,9.23771,19.7265,0.669116,0.620137,0.645994,0.458886,0.462581,0.973847,0.0551,0.8314855142199999,0.7832,0.9999999999,1.0,1.0,3.8305600926
858,5,1,1,0,4,3,-1,-1,6.12595,11.4656,15.6597,24.7024,24.7024,24.7024,0.359214,0.979232,0.992881,0.981289,0.975874,0.970236,1.0,0.8462815402,1.0,1.0,0.47788061829999995,1.0,5.2587258465
859,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390219,0.992031,0.983902,0.969976,0.853275,0.974542,0.1447966413,0.86947389785,0.83291353116,1.0,1.0,1.0,5.1639450688
860,4,1,1,-1,4,2,-1,-1,6.12595,6.12595,10.7133,13.8584,13.8584,13.8584,0.373547,0.359214,0.826035,0.519889,0.511356,0.500786,1.0,1.0,0.6046,1.0,0.6007602221199999,1.0,3.0908267024
861,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,10.7133,13.8584,13.8584,13.8584,0.373547,0.359214,0.826035,0.519889,0.511356,0.500786,1.0,1.0,0.6046,1.0,0.6007602221199999,1.0,3.0908267024
862,6,1,2,-1,1,-1,-1,0,4.32456,4.32456,9.33853,9.33853,9.33853,14.285,0.360745,0.36335,0.550516,0.537377,0.54305,0.900369,0.2295279275,1.0,0.7319219779199999,0.99999750153,1.0,0.9312,3.2554063755
863,6,1,2,-1,-1,1,4,3,4.32456,4.32456,4.32456,9.33853,13.8584,23.231,0.368302,0.359869,0.317555,0.529231,0.492875,0.980142,0.011,0.9706,0.9898,0.6136999999999999,0.5893999999999999,0.9792885522520001,3.0479748111
864,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,4.32456,9.33853,13.8584,23.231,0.368302,0.359869,0.317555,0.529231,0.492875,0.980142,0.011,0.9706,0.9898,0.6136999999999999,0.5893999999999999,0.9792885522520001,3.0479748111
865,6,1,3,-1,-1,0,4,1,11.2751,11.2751,11.2751,16.2848,20.8722,24.7024,0.796487,0.742616,0.797754,0.492154,0.30767,0.960772,0.99925989222,0.5615,0.4604,0.9864999999999999,0.9304167106200001,0.9312,4.0974520505
866,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.666664,0.874342,0.990899,0.988911,0.994589,0.973218,0.057004297821,1.0,0.9974000000000001,1.0,1.0,1.0,79.051520112
867,6,1,0,-1,-1,-1,-1,4,6.12595,6.12595,6.12595,6.12595,6.12595,10.7133,0.0919433,0.0794962,0.107856,0.112645,0.106514,0.21997,0.892,0.7884,0.44845452165,0.4546,0.9867114318500001,0.933213962209,0.71842586289
868,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,6.12595,6.12595,6.12595,10.7133,0.0919433,0.0794962,0.107856,0.112645,0.106514,0.21997,0.892,0.7884,0.44845452165,0.4546,0.9867114318500001,0.933213962209,0.71842586289
869,6,1,1,-1,-1,2,-1,0,6.12595,6.12595,6.12595,9.33853,9.33853,14.285,0.390094,0.350998,0.397904,0.534806,0.534806,0.960018,0.9792,0.3385,1.0,0.73534775548,0.73534775548,0.9974000000000001,3.1686272807
870,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.350998,0.987991,0.981777,0.951228,0.939586,0.99105,0.3385,0.8441857173799999,1.0,1.0,1.0,1.0,5.2026294325
871,5,1,2,1,0,-1,-1,-1,4.32456,9.33853,14.285,14.285,14.285,14.285,0.348513,0.537611,0.971343,0.95373,0.969003,0.95373,0.3104,1.0,0.48992157751,0.9955200525100001,0.51681938202,0.995520052514,4.7339308571
872,3,1,2,0,1,-1,-1,-1,4.32456,9.33853,14.285,14.285,14.285,14.285,0.358431,0.189035,0.886314,0.895712,0.870105,0.91403,0.18756364031,0.9832692079299999,0.4405,0.8243,1.0,0.962467067593,4.1136279886
873,6,1,2,0,4,3,-1,1,4.32456,9.33853,13.8584,23.231,23.231,26.7355,0.357134,0.172957,0.814926,0.781381,0.665216,0.918351,1.0,0.85943321416,0.41590866766,1.0,0.9965999999999999,1.0,3.7099662618
874,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,9.33853,13.8584,23.231,23.231,26.7355,0.357134,0.172957,0.814926,0.781381,0.665216,0.918351,1.0,0.85943321416,0.41590866766,1.0,0.9965999999999999,1.0,3.7099662618
875,6,1,1,-1,-1,-1,-1,0,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.386926,0.384085,0.386372,0.328629,0.356011,0.914654,0.17923438295000002,0.98479841207,1.0,0.8386,0.8785000000000001,0.9865,2.7566780227
876,5,1,1,-1,-1,4,2,-1,6.12595,6.12595,6.12595,10.7133,13.8584,13.8584,0.396036,0.386926,0.388309,0.867275,0.500786,0.480629,0.019299999999999998,0.179234382948,0.99591116089,0.6536,1.0,0.9970699578910001,3.0199603494
877,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.669116,0.862414,0.990899,0.856675,0.959292,0.941486,0.0551,1.0,0.9974000000000001,1.0,0.998044674,1.0,79.051520112
878,2,1,1,3,-1,-1,-1,-1,6.12595,16.2848,16.2848,16.2848,16.2848,16.2848,0.395225,0.258404,0.23456,0.258404,0.255234,0.251772,0.027592004157,1.0,0.9957,1.0,0.99999771385,1.0,1.6535989155
879,6,1,2,-1,0,-1,-1,4,4.32456,4.32456,9.33853,9.33853,9.33853,13.8584,0.354172,0.358431,0.18319,0.178934,0.167247,0.743464,1.0,0.187563640305,0.95343617179,1.0,1.0,0.9491,1.9854381167
880,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,4.32456,9.33853,9.33853,9.33853,13.8584,0.354172,0.358431,0.18319,0.178934,0.167247,0.743464,1.0,0.187563640305,0.95343617179,1.0,1.0,0.9491,1.9854381167
881,6,1,1,4,-1,-1,2,3,6.12595,10.7133,10.7133,10.7133,13.8584,23.231,0.370082,0.861583,0.874069,0.869825,0.507481,0.987636,0.96965882964,0.70355298821,0.77525480872,0.74141437129,1.0,1.0,4.470676385
882,5,1,0,-1,4,1,2,-1,6.12595,6.12595,10.7133,15.6597,18.4791,18.4791,0.11555,0.0732855,0.165844,0.970465,0.856942,0.871797,0.99997308027,0.4042,0.9470000000000001,0.9802,1.0,0.960269345081,3.053883837
883,6,1,4,-1,2,1,-1,3,5.69944,5.69944,9.23771,13.8584,13.8584,23.231,0.659107,0.652182,0.474704,0.568047,0.580619,0.817575,0.014083936393800001,0.8326,1.0,1.0,0.8438628500900001,1.0,3.7522347908
884,6,1,3,4,1,0,2,2,11.2751,16.9745,20.8722,24.7024,26.7355,26.7355,0.787622,0.669845,0.777405,0.980134,0.954705,0.987205,0.45994220888000004,0.20350000000000001,0.98314338016,1.0,1.0,0.994485749604,5.1569160893
885,4,1,3,1,4,0,-1,-1,11.2751,16.2848,20.8722,24.7024,24.7024,24.7024,0.787622,0.277134,0.824311,0.991111,0.959946,0.991211,0.45994220888000004,0.265,0.9967999999999999,1.0,0.9992000000000001,1.0,4.8313357545
886,4,1,4,0,1,2,-1,-1,5.69944,10.7133,15.6597,18.4791,18.4791,18.4791,0.562202,0.254656,0.992881,0.719036,0.728391,0.715245,0.7047,0.97526969207,1.0,1.0,0.9991673990100001,0.973141237502,3.9724119841
887,4,1,0,1,4,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.115695,0.868177,0.986277,0.997804,0.991211,0.955505,0.4290668332,0.21500000000000002,1.0,1.0,1.0,1.0,4.9146694726
888,6,1,2,-1,3,4,0,1,4.32456,4.32456,14.8134,19.7265,23.231,26.7355,0.372904,0.360745,0.309031,0.973847,0.735614,0.906468,0.12033397385,0.2295279275,0.9967999999999999,1.0,1.0,1.0,3.6586084732
889,4,1,0,1,4,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.109979,0.866462,0.987636,0.918351,0.991211,0.8775,0.9926,0.89727615637,1.0,1.0,1.0,1.0,4.751139194
890,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,15.6597,15.6597,15.6597,15.6597,0.109979,0.866462,0.987636,0.918351,0.991211,0.8775,0.9926,0.89727615637,1.0,1.0,1.0,1.0,4.751139194
891,5,1,4,0,1,-1,2,-1,5.69944,10.7133,15.6597,15.6597,18.4791,18.4791,0.655472,0.231495,0.985475,0.99555,0.702047,0.682005,0.91084031557,0.8658640104099999,0.9998,0.99999984409,1.0,1.0,4.2520445417
892,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,10.7133,10.7133,15.6597,0.662215,0.624323,0.654334,0.810676,0.817465,0.985167,0.1065,0.99985404522,1.0,0.7153,0.9964,0.9975561400190001,54.184600471
893,6,1,0,2,3,1,-1,-1,6.12595,9.33853,18.7111,22.5415,22.5415,22.5415,0.0919433,0.260691,0.140904,0.997804,0.991934,0.918351,0.892,0.99938145791,0.9945316718699999,1.0,1.0,1.0,3.4016277462
894,6,1,3,-1,2,-1,4,1,11.2751,11.2751,14.8134,14.8134,19.7265,23.231,0.803082,0.797409,0.381503,0.294005,0.983681,0.97375,0.99997685508,0.46027055224,0.99503210816,0.7469,1.0,0.9999,4.2334292833
895,5,2,3,-1,2,0,1,-1,5.75369,5.75369,10.6473,16.1685,20.0425,20.0425,0.671072,0.690741,0.0187717,0.0954095,0.39801,0.406617,1.0,0.1432,0.6604,0.9906139746,0.3444,0.9732000000000001,2.28062229
896,-1,-1,-1,-1,-1,-1,-1,-1,5.75369,5.75369,10.6473,16.1685,20.0425,20.0425,0.671072,0.690741,0.0187717,0.0954095,0.39801,0.406617,1.0,0.1432,0.6604,0.9906139746,0.3444,0.9732000000000001,2.28062229
897,5,1,1,-1,0,4,2,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.356011,0.373547,0.988721,0.993382,0.806182,0.795518,0.8785000000000001,1.0,0.8117000000000001,1.0,0.9999592391400001,1.0,4.3133615268
898,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396772,0.988721,0.981177,0.974342,0.987991,0.956518,0.1738,0.8117,0.9999983050600001,1.0,0.84418571738,1.0,5.2855214694
899,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396772,0.988721,0.981177,0.974342,0.987991,0.956518,0.1738,0.8117,0.9999983050600001,1.0,0.84418571738,1.0,5.2855214694
900,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.396772,0.988721,0.981177,0.974342,0.987991,0.956518,0.1738,0.8117,0.9999983050600001,1.0,0.84418571738,1.0,5.2855214694
901,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.683882,0.781146,0.796953,0.801482,0.805289,0.723851,1.0,0.9672,0.45524696697,1.0,0.9999958064800001,1.0,4.592603141
902,6,1,3,-1,-1,-1,2,-1,11.2751,11.2751,11.2751,11.2751,14.8134,14.8134,0.802382,0.795271,0.810859,0.790716,0.38005,0.373682,1.0,0.1976,0.45943947892,0.4851,1.0,0.935,3.9529603274
903,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,11.2751,14.8134,14.8134,0.802382,0.795271,0.810859,0.790716,0.38005,0.373682,1.0,0.1976,0.45943947892,0.4851,1.0,0.935,3.9529603274
904,2,0,1,2,-1,-1,-1,-1,5.78631,11.2751,11.2751,11.2751,11.2751,11.2751,0.400334,0.519353,0.528804,0.517928,0.52075,0.509398,1.0,0.1157,1.0,0.5626,1.0,0.9967955330480001,2.9965674363
905,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.341548,0.987991,0.992245,0.992031,0.969418,0.984136,0.9953,0.8441857173799999,0.89042334077,0.8694738978500001,1.0,1.0,5.2673685822
906,6,0,1,-1,-1,-1,0,-1,5.78631,5.78631,5.78631,5.78631,13.8631,13.8631,0.39481,0.40315,0.395786,0.403889,0.340596,0.33365,0.99756594333,1.0,0.99999999151,0.30330966524889996,0.99757033131,1.0,2.2718801423
907,4,1,3,-1,1,4,-1,-1,11.2751,11.2751,16.2848,20.8722,20.8722,20.8722,0.76749,0.810859,0.305381,0.833739,0.817047,0.826978,0.99165120436,0.45943947892000003,1.0,0.41980083008,1.0,0.9999017354290001,4.3614942551
908,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,16.2848,20.8722,20.8722,20.8722,0.76749,0.810859,0.305381,0.833739,0.817047,0.826978,0.99165120436,0.45943947892000003,1.0,0.41980083008,1.0,0.9999017354290001,4.3614942551
909,6,1,3,4,0,2,1,1,11.2751,16.9745,20.8722,23.231,26.7355,26.7355,0.781347,0.674027,0.278274,0.710924,0.991111,0.991738,1.0,0.11575572809200001,0.7782,0.3745,1.0,0.9994869668840001,4.4274204309
910,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,16.9745,20.8722,23.231,26.7355,26.7355,0.781347,0.674027,0.278274,0.710924,0.991111,0.991738,1.0,0.11575572809200001,0.7782,0.3745,1.0,0.9994869668840001,4.4274204309
911,2,0,1,2,-1,-1,-1,-1,5.78631,11.2751,11.2751,11.2751,11.2751,11.2751,0.398556,0.519353,0.457642,0.512681,0.52589,0.52075,0.38530000000000003,0.1157,0.5373,0.5533,0.5909402510399999,1.0,2.9348731575
912,-1,-1,-1,-1,-1,-1,-1,-1,5.78631,11.2751,11.2751,11.2751,11.2751,11.2751,0.398556,0.519353,0.457642,0.512681,0.52589,0.52075,0.38530000000000003,0.1157,0.5373,0.5533,0.5909402510399999,1.0,2.9348731575
913,3,2,3,-1,0,-1,-1,-1,5.75369,5.75369,11.2749,11.2749,11.2749,11.2749,0.690445,0.680636,0.802335,0.802335,0.765623,0.79835,0.020230987169,1.0,0.43294389202,0.43294389202,0.4786,1.0,4.5397240946
914,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.392277,0.992031,0.959558,0.914051,0.985811,0.950505,0.2341,0.86947389785,0.9016,1.0,1.0,1.0,5.1942337875
915,6,1,3,-1,4,0,1,2,11.2751,11.2751,16.9745,20.8722,24.7024,26.7355,0.734384,0.795271,0.658442,0.266939,0.973295,0.8329,0.9246,0.1976,1.0,0.9919,0.9904999999999999,1.0,4.2612312449
916,6,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.394875,0.396772,0.350998,0.992245,0.988382,0.950505,0.06428898485199999,0.1738,0.33849999999999997,0.89042334077,1.0,1.0,4.073777592
917,6,1,4,-1,0,-1,-1,1,5.69944,5.69944,10.7133,10.7133,10.7133,15.6597,0.660168,0.643862,0.231495,0.172357,0.231495,0.8774,0.082904167795,0.1952,0.8658640104099999,0.6476999999999999,0.8658640104099999,1.0,2.8167774457
918,6,1,2,0,1,4,3,0,4.32456,9.33853,14.285,18.4791,26.7355,26.7355,0.36662,0.191004,0.90263,0.883834,0.996005,0.958314,0.2554,1.0,0.346,1.0,0.9998586605299999,1.0,4.2984066146
919,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.350998,0.992031,0.949085,0.969519,0.912568,0.992189,0.3385,0.86947389785,0.9982,0.9999426524099999,1.0,1.0,5.1663911426
920,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,10.7133,10.7133,10.7133,15.6597,0.6679,0.898416,0.887756,0.815951,0.870776,0.917325,0.029120629064000002,0.95312103439,0.8013999999999999,1.0,0.99999281563,0.9942,64.212307177
921,1,0,2,-1,-1,-1,-1,-1,5.48879,5.48879,5.48879,5.48879,5.48879,5.48879,0.60085,0.555463,0.591777,0.590728,0.583234,0.591777,0.051607278017000005,0.9987,0.99999932643,0.8359321371699999,0.8050020899199999,0.999999326429,3.5138287594
922,6,1,3,-1,-1,0,-1,2,11.2751,11.2751,11.2751,16.2848,16.2848,18.7111,0.796487,0.796487,0.766343,0.562836,0.558027,0.141204,0.99925989222,0.99925989222,0.4955,1.0,0.6605,0.999999979675,3.6213848698
923,3,2,0,-1,2,-1,-1,-1,5.52124,5.52124,11.2406,11.2406,11.2406,11.2406,0.715686,0.717809,0.126602,0.144398,0.114664,0.1414,0.9232,0.99265521281,0.4427,0.44344939272,0.7892,0.9833000000000001,1.9605591099
924,4,2,3,-1,0,2,-1,-1,5.75369,5.75369,11.2749,16.1685,16.1685,16.1685,0.628702,0.654314,0.784246,0.118183,0.111014,0.111746,0.7788,1.0,0.47256382122999996,0.9997,0.9763,0.9790445954020001,2.4082047713
925,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.663947,0.646542,0.871147,0.993051,0.989011,0.991382,0.0135,1.0,1.0,0.9997070937599999,1.0,1.0,69.091262447
926,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.663947,0.646542,0.871147,0.993051,0.989011,0.991382,0.0135,1.0,1.0,0.9997070937599999,1.0,1.0,69.091262447
927,6,1,3,-1,-1,0,2,1,11.2751,11.2751,11.2751,16.2848,18.7111,22.5415,0.799489,0.797754,0.803603,0.575104,0.111877,0.975111,1.0,0.46040000000000003,0.44428736934,1.0,0.8288,1.0,4.0629376281
928,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,11.2751,11.2751,16.2848,18.7111,22.5415,0.799489,0.797754,0.803603,0.575104,0.111877,0.975111,1.0,0.46040000000000003,0.44428736934,1.0,0.8288,1.0,4.0629376281
929,6,1,4,0,-1,-1,1,2,5.69944,10.7133,10.7133,10.7133,15.6597,18.4791,0.6679,0.236836,0.194166,0.172357,0.959814,0.709494,0.029120629064000002,0.9999994892099999,0.712,0.6476999999999999,1.0,0.9044,2.9405674974
930,5,1,0,1,3,4,-1,-1,6.12595,11.4656,20.5083,24.7024,24.7024,24.7024,0.126104,0.85624,0.928489,0.952876,0.942342,0.959982,1.0,0.3208,1.0,0.5286,1.0,1.0,4.7660337176
931,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.680636,0.762734,0.802335,0.725387,0.762734,0.723851,1.0,0.9252,0.43294389202,0.8917999999999999,0.9252,1.0,4.4576770831
932,6,1,3,4,0,-1,2,1,11.2751,16.9745,20.8722,20.8722,23.231,26.7355,0.768314,0.674027,0.304934,0.275248,0.679951,0.944337,1.0,0.11575572809200001,1.0,0.86421923509,1.0,0.9955,3.6468107991
933,-1,-1,-1,-1,-1,-1,-1,-1,11.2751,16.9745,20.8722,20.8722,23.231,26.7355,0.768314,0.674027,0.304934,0.275248,0.679951,0.944337,1.0,0.11575572809200001,1.0,0.86421923509,1.0,0.9955,3.6468107991
934,4,1,3,1,-1,2,-1,-1,11.2751,16.2848,16.2848,18.7111,18.7111,18.7111,0.810859,0.303944,0.299037,0.885303,0.89779,0.891411,0.45943947892000003,0.8937999999999999,0.9999926539699999,0.5045999999999999,0.33849999999999997,1.0,4.0883446198
935,6,1,4,-1,-1,1,0,2,5.69944,5.69944,5.69944,10.7133,15.6597,18.4791,0.603297,0.654214,0.603297,0.817465,0.995504,0.834482,0.7267,0.88067096253,0.7267,0.9964,0.99997326021,1.0,4.5082591659
936,6,1,1,4,2,-1,0,3,6.12595,10.7133,13.8584,13.8584,18.4791,26.7355,0.390817,0.880096,0.478714,0.480629,0.873904,0.969663,0.108065956597,0.8499782282,1.0,0.99706995789,0.45513028719,0.9994000000000001,4.0738224981
937,6,1,0,-1,-1,-1,-1,2,6.12595,6.12595,6.12595,6.12595,6.12595,9.33853,0.109979,0.115695,0.0919433,0.120281,0.118879,0.251541,0.9926,0.42906683320000005,0.8919999999999999,1.0,0.4575,0.9625,0.80831735576
938,6,1,2,-1,0,3,-1,1,4.32456,4.32456,9.33853,18.7111,18.7111,22.5415,0.373355,0.373355,0.18319,0.116654,0.145484,0.962218,0.2099,0.2099,0.95343617179,0.8593,0.9995,1.0,2.1542568833
939,3,1,0,3,-1,-1,-1,-1,6.12595,16.2848,16.2848,16.2848,16.2848,16.2848,0.126104,0.542142,0.522538,0.534213,0.501959,0.465021,1.0,0.8331197673099999,0.6986161973,0.7204611624699999,0.99890584818,0.9869,2.6919774212
940,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.106514,0.869192,0.7447,0.815159,0.856859,0.859972,0.98671143185,0.1184,1.0,0.6582,0.7196,1.0,4.2523958174
941,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.6679,0.885977,0.989041,0.983277,0.990882,0.994589,0.029120629064000002,1.0,0.99907329946,1.0,1.0,1.0,79.051520112
942,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.6679,0.885977,0.989041,0.983277,0.990882,0.994589,0.029120629064000002,1.0,0.99907329946,1.0,1.0,1.0,79.051520112
943,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,10.7133,15.6597,15.6597,0.657206,0.645994,0.645986,0.85081,0.981128,0.972957,0.1527,0.7832,1.0,0.9999,0.99753519757,0.998433966958,59.131004783
944,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,5.69944,10.7133,15.6597,15.6597,0.657206,0.645994,0.645986,0.85081,0.981128,0.972957,0.1527,0.7832,1.0,0.9999,0.99753519757,0.998433966958,59.131004783
945,5,1,1,0,4,-1,3,-1,6.12595,11.4656,15.6597,15.6597,24.7024,24.7024,0.381428,0.979232,0.99555,0.959914,0.978509,0.970236,0.2803,0.8462815402,1.0,1.0,0.43420000000000003,1.0,5.2648692357
946,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.660168,0.643862,0.896089,0.990899,0.981128,0.983577,0.082904167795,0.1952,1.0,0.9974000000000001,0.99753519757,1.0,69.091262447
947,6,1,2,0,-1,1,-1,3,4.32456,9.33853,9.33853,14.285,14.285,22.5415,0.370401,0.182084,0.182084,0.778359,0.906082,0.903028,0.073305667531,0.8551,0.8551,0.9929999999999999,0.9340511175799999,0.9168000000000001,3.3220389836
948,6,2,3,-1,0,-1,-1,-1,5.75369,5.75369,11.2749,11.2749,11.2749,11.2749,0.683967,0.666947,0.765623,0.793286,0.765623,0.781146,0.13234631163,1.0,0.4786,0.99945086958,0.4786,0.9672000000000001,4.4565918881
949,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.373547,0.992031,0.914654,0.974342,0.968647,0.950505,1.0,0.86947389785,0.9864999999999999,1.0,1.0,1.0,5.1737262897
950,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.373547,0.992031,0.914654,0.974342,0.968647,0.950505,1.0,0.86947389785,0.9864999999999999,1.0,1.0,1.0,5.1737262897
951,6,1,2,0,3,-1,-1,-1,4.32456,9.33853,18.7111,18.7111,18.7111,18.7111,0.370401,0.152054,0.14484,0.132947,0.100392,0.148804,0.073305667531,0.9964999999999999,0.9992415665800001,0.935,0.3968,0.999999990806,1.0494387579
952,-1,-1,-1,-1,-1,-1,-1,-1,4.32456,9.33853,18.7111,18.7111,18.7111,18.7111,0.370401,0.152054,0.14484,0.132947,0.100392,0.148804,0.073305667531,0.9964999999999999,0.9992415665800001,0.935,0.3968,0.999999990806,1.0494387579
953,6,1,2,0,-1,-1,-1,1,4.32456,9.33853,9.33853,9.33853,9.33853,14.285,0.370401,0.114545,0.131893,0.178981,0.154355,0.912819,0.073305667531,0.6029,0.6688000000000001,1.0,0.7202,0.989144188209,1.8629939406
954,6,1,0,3,1,-1,-1,4,6.12595,16.2848,20.5083,20.5083,20.5083,24.7024,0.11886,0.539165,0.854294,0.844677,0.833344,0.909197,0.45929736553,0.6525,0.7769125914399999,0.9999936863900001,0.9999,0.9774,4.0995373967
955,6,1,0,-1,-1,-1,-1,1,6.12595,6.12595,6.12595,6.12595,6.12595,11.4656,0.126104,0.118879,0.117839,0.126104,0.126104,0.786832,1.0,0.4575,0.99934288396,1.0,1.0,0.9871,1.401862487
956,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,10.7133,15.6597,15.6597,15.6597,15.6597,0.666664,0.878142,0.985167,0.941754,0.976542,0.99305,0.057004297821,1.0,0.9975561400199999,0.9934000000000001,1.0,1.0,79.051520112
957,-1,-1,-1,-1,-1,-1,-1,-1,5.69944,5.69944,10.7133,15.6597,15.6597,15.6597,0.662215,0.634191,0.887756,0.971747,0.990882,0.87598,0.1065,0.2613,0.8013999999999999,1.0,1.0,0.9969,69.091262447
958,6,1,0,1,2,3,4,-1,6.12595,11.4656,14.285,22.5415,26.7355,26.7355,0.0794962,0.838172,0.910389,0.985572,0.953904,0.947482,0.7884,0.76299794227,1.0,1.0,1.0,0.999982660687,4.7150159451
